勧める	彼::かれ:名詞 は::: 早く:早い:はやく:形容詞 出発::しゅっぱつ:名詞 する:::動詞 こと:::名詞 を::: 勧め:勧める:すすめ:動詞 た::: 。:::
スター	映画::えいが:名詞 の::: スター::すたー:名詞 に::: 会い:会う:あい:動詞 まし:ます:: た::: 。:::
スタイル	私::わたし:名詞 は::: スタイル::すたいる:名詞 が::: まあ:::副詞 まあ:::副詞 です::: 。:::
スタンド	ここ:::名詞 で::: 電気::でんき:名詞 スタンド::すたんど:名詞 は::: 売っ:売る:うっ:動詞 て::: い:いる::動詞 ます::: か::: 。:::
頭痛	トム::とむ:名詞 は::: 頭痛::ずつう:名詞 に::: 悩まさ:悩ます:なやまさ:動詞 れ:れる::動詞 て::: いる:::動詞 。:::
ずっと	私::わたし:名詞 は::: トム::とむ:名詞 より::: ずっと:::副詞 若い::わかい:形容詞 です::: 。:::
すっぱい	その::: リンゴ::りんご:名詞 は::: すっぱい:::形容詞 味::あじ:名詞 が::: し:する::動詞 ます::: 。:::
すてき	私::わたし:名詞 の::: 父::ちち:名詞 の::: 自動車::じどうしゃ:名詞 は::: とても:::副詞 すてき:::名詞 です::: 。:::
既に	彼女::かのじょ:名詞 は::: もう:::副詞 既に::すでに:副詞 結婚::けっこん:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
すなわち	彼::かれ:名詞 は::: すごい:::形容詞 知識::ちしき:名詞 を::: 持っ:持つ:もっ:動詞 た::: 人::ひと:名詞 です::: 。::: すなわち::: 、::: 生き字引::いきじびき:名詞 です::: 。:::
スピーチ	私::わたし:名詞 は::: スピーチ::すぴーち:名詞 の::: 下書き::したがき:名詞 を::: 書い:書く:かい:動詞 て::: い:いる::動詞 ます::: 。:::
全て	後で::あとで:副詞 あなた:::名詞 に::: 全て::すべて:名詞 を::: 説明::せつめい:名詞 し:する::動詞 ます::: 。:::
墨	習字::しゅうじ:名詞 の::: 授業::じゅぎょう:名詞 で::: 手::て:名詞 が::: 墨::ぼく:名詞 だらけ:::名詞 に::: なっ:なる::動詞 た::: 。:::
澄む	空::そら:名詞 は::: 高く:高い:たかく:形容詞 、::: 青く:青い:あおく:形容詞 澄ん:澄む:すん:動詞 で::: 、::: 頭::あたま:名詞 の::: 上::うえ:名詞 に::: 広がっ:広がる:ひろがっ:動詞 て::: い:いる::動詞 ます::: 。:::
為る	毎日::まいにち:名詞 運動::うんどう:名詞 を::: 為る::なる:動詞 。:::
すれ違う	最近::さいきん:名詞 すれ違っ:すれ違う:すれちがっ:動詞 て::: ばかり::: で:だ:: 、::: なかなか:::副詞 彼::かれ:名詞 に::: 会え:会える:あえ:動詞 ない::: ん:::名詞 です::: 。:::
ずれる	その::: 答::こたえ:名詞 は::: ピント::ぴんと:名詞 が::: ずれ:ずれる::動詞 て::: いる:::動詞 。:::
正	正::せい:名詞 は::: やさしい:::形容詞 声::こえ:名詞 を::: し:する::動詞 て::: いる:::動詞 。:::
生	生::なま:名詞 と::: 死::し:名詞 について::: 考え:考える:かんがえ:動詞 ます::: 。:::
性	その::: 人::ひと:名詞 は::: 回復::かいふく:名詞 する:::動詞 可能::かのう:名詞 性::せい:名詞 が::: あり:ある::動詞 ませ:ます:: ん::: 。:::
姓	あなた:::名詞 の::: 姓::せい:名詞 は::: どう:::副詞 発音::はつおん:名詞 する:::動詞 の:::名詞 です::: か::: 。:::
所為	それ:::名詞 は::: 実際::じっさい:副詞 君::きみ:名詞 の::: 所為::しょい:名詞 で:だ:: ある::: 。:::
税	この::: 品::しな:名詞 に::: は::: 税::ぜい:名詞 が::: かかり:かかる::動詞 ます::: か::: 。:::
性格	彼女::かのじょ:名詞 は::: 内気::うちき:名詞 な:だ:: 性格::せいかく:名詞 の::: 持ち主::もちぬし:名詞 です::: 。:::
正確	この::: 時計::とけい:名詞 は::: 正確::せいかく:名詞 な:だ:: 時::とき:名詞 を::: 刻み:刻む:きざみ:動詞 ます::: 。:::
世紀	この::: 寺院::じいん:名詞 は::: 七::なな:名詞 世紀::せいき:名詞 から::: の::: もの:::名詞 です::: 。:::
請求	ご::: 請求::せいきゅう:名詞 次第::しだい:名詞 カタログ::かたろぐ:名詞 を::: お送り::おおくり:名詞 し:する::動詞 ます::: 。:::
税金	どんな::: 品物::しなもの:名詞 に::: 税金::ぜいきん:名詞 が::: かかり:かかる::動詞 ます::: か::: 。:::
清潔	日本人::にっぽんじん:名詞 は::: 清潔::せいけつ:名詞 好き::すき:名詞 な:だ:: 国民::こくみん:名詞 です::: 。:::
制限	彼女::かのじょ:名詞 は::: 食事::しょくじ:名詞 制限::せいげん:名詞 し:する::動詞 てる:::動詞 ん:::名詞 です::: 。:::
成功	私::わたし:名詞 は::: 、::: あなた:::名詞 が::: 成功::せいこう:名詞 する:::動詞 と::: 信じ:信じる:しんじ:動詞 て::: い:いる::動詞 ます::: 。:::
正式	どの::: 程度::ていど:名詞 正式::せいしき:名詞 な:だ:: の:::名詞 です::: か::: 。:::
性質	ゼラチン::ぜらちん:名詞 は::: 、::: 冷える::ひえる:動詞 と::: 固まる::かたまる:動詞 性質::せいしつ:名詞 が::: あり:ある::動詞 ます::: 。:::
精神	彼::かれ:名詞 は::: 強固::きょうこ:名詞 な:だ:: 精神::せいしん:名詞 の::: 持ち主::もちぬし:名詞 です::: 。:::
成人	トム::とむ:名詞 に::: は::: 成人::せいじん:名詞 し:する::動詞 た::: 娘::むすめ:名詞 が::: い:いる::動詞 ます::: 。:::
成績	私::わたし:名詞 は::: 試験::しけん:名詞 の::: 成績::せいせき:名詞 を::: 心配::しんぱい:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
製造	この::: 会社::かいしゃ:名詞 は::: テレビ::てれび:名詞 を::: 製造::せいぞう:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
贅沢	これ:::名詞 は::: 身分::みぶん:名詞 不相応::ふそうおう:名詞 な:だ:: 贅沢::ぜいたく:名詞 な:だ:: もの:::名詞 だ::: 。:::
成長	スキル::すきる:名詞 向上::こうじょう:名詞 は::: 個人::こじん:名詞 の::: 成長::せいちょう:名詞 に::: 直結::ちょっけつ:名詞 し:する::動詞 ます::: 。:::
制度	今::こん: 教育::きょういく:名詞 制度::せいど:名詞 が::: 見直さ:見直す:みなおさ:動詞 れ:れる::動詞 て::: い:いる::動詞 ます::: 。:::
青年	一::いち:名詞 男::なん:名詞 は::: 大望::たいぼう:名詞 を::: 抱い:抱く:だい:動詞 た::: 青年::せいねん:名詞 です::: 。:::
生年月日	あなた:::名詞 の::: 生年月日::せいねんがっぴ:名詞 を::: 書き:書く:かき:動詞 なさい:なさる::動詞 。:::
政府	郵政::ゆうせい:名詞 事業::じぎょう:名詞 は::: 政府::せいふ:名詞 の::: 独占::どくせん:名詞 事業::じぎょう:名詞 です::: 。:::
生物	最近::さいきん:名詞 変わっ:変わる:かわっ:動詞 た::: 海洋::かいよう:名詞 生物::せいぶつ:名詞 が::: 発見::はっけん:名詞 さ:する::動詞 れ:れる::動詞 た::: 。:::
生命	私::わたし:名詞 は::: 生命::せいめい:名詞 保険::ほけん:名詞 に::: 入っ:入る:はいっ:動詞 て::: い:いる::動詞 ます::: 。:::
整理	理由::りゆう:名詞 を::: 整理::せいり:名詞 する:::動詞 と::: 次::つぎ:名詞 の::: 通り::とおり:名詞 です::: 。:::
咳	咳::せき:名詞 止め::とめ:名詞 と::: アスピリン::あすぴりん:名詞 が::: 必要::ひつよう:名詞 です::: 。:::
石炭	彼ら::かれら:名詞 は::: 今::こん: 石炭::せきたん:名詞 を::: 船::ふね:名詞 に::: 積み込ん:積み込む:つみこん:動詞 で::: い:いる::動詞 ます::: 。:::
責任	彼女::かのじょ:名詞 の::: 責任::せきにん:名詞 で::: は::: ない::: 。:::
石油	列車::れっしゃ:名詞 は::: 石油::せきゆ:名詞 で::: 走ら:走る:はしら:動詞 せる:::動詞 の:::名詞 です::: か::: 。:::
世間	世間::せけん:名詞 を::: 知る::しる:動詞 よう:::名詞 に::: 新聞::しんぶん:名詞 を::: 読ん:読む:よん:動詞 で::: い:いる::動詞 ます::: 。:::
説	その::: 説::せつ:名詞 は::: 一般::いっぱん:名詞 に::: 認め:認める:みとめ:動詞 られる:::動詞 だろ:だ:: う::: 。:::
設計	ご::: 自分::じぶん:名詞 で::: 設計::せっけい:名詞 なさっ:なさる::動詞 た::: の:::名詞 です::: か::: 。:::
絶対	試験::しけん:名詞 、::: 絶対::ぜったい:名詞 に::: 合格::ごうかく:名詞 しろ:する::動詞 よ::: 。:::
セット	シャンプー::しゃんぷー:名詞 と::: セット::せっと:名詞 を::: お願い::おねがい:名詞 し:する::動詞 ます::: 。:::
愛	愛::あい:名詞 より::: 尊い::とうとい:形容詞 物::もの:名詞 は::: ない::: 。:::
愛情	子供::こども:名詞 に::: は::: 愛情::あいじょう:名詞 が::: 必要::ひつよう:名詞 です::: 。:::
合図	合図::あいず:名詞 する:::動詞 まで::: 、::: なか:::名詞 に::: い:いる::動詞 なさい:なさる::動詞 。:::
アイスクリーム	アイスクリーム::あいすくりーむ:名詞 が::: 大好き::だいすき:名詞 です::: 。:::
愛する	川::かわ:名詞 を::: 愛する::あいする:動詞 こと:::名詞 は::: 、::: 私::わたし:名詞 たち:::名詞 にとって::: とても:::副詞 大切::たいせつ:名詞 です::: 。:::
あいにく	あいにく:::副詞 です::: が::: 、::: 彼::かれ:名詞 は::: 外出::がいしゅつ:名詞 中::ちゅう:名詞 です::: 。:::
遭う	強盗::ごうとう:名詞 に::: 遭っ:遭う:あっ:動詞 た::: こと:::名詞 が::: あり:ある::動詞 ます::: か::: 。:::
アウト	チェック::ちぇっく:名詞 アウト::あうと:名詞 は::: 何::なん:名詞 時::じ:名詞 です::: か::: 。:::
明かり	あの::: 明かり::あかり:名詞 は::: 何::なに:名詞 を::: 意味::いみ:名詞 し:する::動詞 て::: いる:::動詞 の:::名詞 です::: か::: 。:::
空き	空き::あき:名詞 部屋::へや:名詞 は::: あり:ある::動詞 ます::: か::: 。:::
飽きる	私::わたし:名詞 は::: テレビ::てれび:名詞 を::: 見る::みる:動詞 の:::名詞 に::: 飽き:飽きる:あき:動詞 て::: い:いる::動詞 ます::: 。:::
握手	握手::あくしゅ:名詞 し:する::動詞 て::: ください:くださる::動詞 。:::
悪魔	悪魔::あくま:名詞 が::: 出:出る:で:動詞 て::: くる:::動詞 映画::えいが:名詞 を::: 見:見る:み:動詞 まし:ます:: た::: 。:::
明ける	明け:明ける:あけ:動詞 まし:ます:: て::: おめでとう::: 。:::
揚げる	彼女::かのじょ:名詞 は::: 魚::さかな:名詞 を::: サラダ油::さらだゆ:名詞 で::: 揚げ:揚げる:あげ:動詞 た::: 。:::
挙げる	私::わたし:名詞 は::: 先月::せんげつ:名詞 結婚式::けっこんしき:名詞 を::: 挙げ:挙げる:あげ:動詞 まし:ます:: た::: 。:::
預かる	これ:::名詞 を::: 預かっ:預かる:あずかっ:動詞 て::: もらえ:もらえる::動詞 ます::: か::: 。:::
汗	この::: パジャマ::ぱじゃま:名詞 は::: よく:::副詞 汗::あせ:名詞 を::: 吸収::きゅうしゅう:名詞 し:する::動詞 ます::: 。:::
温かい	私::わたし:名詞 が::: 今::いま:名詞 欲しい::ほしい:形容詞 の:::名詞 は::: 温かい::あたたかい:形容詞 コーヒー::こーひー:名詞 だ::: 。:::
暖まる	火::ひ:名詞 が::: 燃え:燃える:もえ:動詞 て::: いる:::動詞 間::ま:名詞 に::: 暖まれ:暖まる:あたたまれ:動詞 。:::
温まる	スープ::すーぷ:名詞 が::: 温まる::あたたまる:動詞 まで::: 待ち:待つ:まち:動詞 なさい:なさる::動詞 。:::
暖める	彼::かれ:名詞 は::: 指::ゆび:名詞 に::: 息::いき:名詞 を::: 吹きかけ:吹きかける:ふきかけ:動詞 て::: 暖め:暖める:あたため:動詞 た::: 。:::
温める	寒い::さむい:形容詞 夜::よる:名詞 に::: は::: 、::: 温かい::あたたかい:形容詞 飲み物::のみもの:名詞 で::: 体::からだ:名詞 を::: 温める::あたためる:動詞 と::: 良い::よい:形容詞 です::: 。:::
辺り	この::: 辺り::あたり:名詞 は::: 交通::こうつう:名詞 量::りょう:名詞 が::: 多い::おおい:形容詞 です::: 。:::
当たり前	人::ひと:名詞 として::: 当たり前::あたりまえ:名詞 の::: こと:::名詞 を::: し:する::動詞 た::: まで::: です::: 。:::
当たる	天気::てんき:名詞 予報::よほう:名詞 が::: 当たっ:当たる:あたっ:動詞 た::: よ::: 。:::
あちこち	あちこち:::名詞 に::: 、::: 美しい::うつくしい:形容詞 湖::みずうみ:名詞 が::: あり:ある::動詞 ます::: 。:::
集まり	私::わたし:名詞 たち:::名詞 は::: 毎週::まいしゅう:名詞 金曜日::きんようび:名詞 に::: 集まり:集まる:あつまり:動詞 ます::: 。:::
当てる	値段::ねだん:名詞 を::: 当て:当てる:あて:動詞 られ:られる::動詞 ます::: か::: 。:::
跡	ここ:::名詞 は::: 城::しろ:名詞 の::: 跡::あと:名詞 です::: 。:::
穴	靴下::くつした:名詞 に::: 穴::あな:名詞 が::: 空き:空く:あき:動詞 まし:ます:: た::: 。:::
油	オリーブ::おりーぶ:名詞 の::: 実::み:名詞 から::: 油::あぶら:名詞 が::: 取れ:取れる:とれ:動詞 ます::: 。:::
脂	肌::はだ:名詞 が::: 脂::あぶら:名詞 っぽい:::形容詞 の:::名詞 です::: 。:::
誤り	私::わたし:名詞 たち:::名詞 は::: 英語::えいご:名詞 で::: 少なから:少ない:すくなから:形容詞 ず:ぬ:: 誤り::あやまり:名詞 を::: 犯し:犯す:おかし:動詞 ます::: 。:::
粗	トム::とむ:名詞 って::: いつも:::副詞 私::わたし:名詞 の::: 粗::あら:名詞 探し:探す:さがし:動詞 ばかり::: する:::動詞 の::: 。:::
嵐	嵐::あらし:名詞 に::: なる:::動詞 恐れ::おそれ:名詞 が::: あり:ある::動詞 ます::: 。:::
争う	先::さき:名詞 を::: 争っ:争う:あらそっ:動詞 て::: 人::ひと:名詞 が::: 出口::でぐち:名詞 に::: 殺到::さっとう:名詞 し:する::動詞 た::: 。:::
新た	生産::せいさん:名詞 性::せい:名詞 を::: あげる:::動詞 ため:::名詞 新た::あらた:名詞 な:だ:: ツール::つーる:名詞 を::: 探し:探す:さがし:動詞 て::: ます::: 。:::
あらゆる	あらゆる::: こと:::名詞 が::: うまく:うまい::形容詞 いっ:いく::動詞 て::: いる:::動詞 と::: 思い:思う:おもい:動詞 ます::: 。:::
表す	この::: しるし:::名詞 は::: 何::なに:名詞 を::: 表し:表す:あらわし:動詞 て::: い:いる::動詞 ます::: か::: 。:::
現す	ご::: 自分::じぶん:名詞 の::: 栄光::えいこう:名詞 を::: 現さ:現す:あらわさ:動詞 れ:れる::動詞 た::: 。:::
著す	有名::ゆうめい:名詞 作家::さっか:名詞 は::: また::: ベストセラー::べすとせらー:名詞 書::しょ:名詞 を::: 著し:著す:あらわし:動詞 た::: 。:::
現れ	涙::なみだ:名詞 は::: 悲しみ::かなしみ:名詞 の::: 現れ::あらわれ:名詞 です::: 。:::
現れる	少女::しょうじょ:名詞 が::: 私::わたし:名詞 の::: 前::まえ:名詞 に::: 現れ:現れる:あらわれ:動詞 た::: 。:::
